product_id,title,handle,vendor,product_type,variant_id,variant_title,sku,price,available,inventory_quantity,url
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343675008,10.5,98293369,200.0,True,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343707776,11,98293370,200.0,True,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343740544,11.5,98293371,200.0,True,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343773312,12,98293372,200.0,True,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343806080,12.5,98294107,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343838848,13,98293373,200.0,True,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343871616,13.5,98294108,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343904384,14,98294109,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343937152,14.5,98294110,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144343969920,15,98294111,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144344002688,15.5,98294112,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144344035456,16,98294113,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144344068224,16.5,98294114,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144344100992,17,98294115,200.0,False,,https://kith.com/products/sall49215600
8286761025664,Salomon XT-6 GORE-TEX - Black / Icy Pink / Dawn Pink,sall49215600,Salomon,Low Top Sneakers,45144344133760,18,98294116,200.0,False,,https://kith.com/products/sall49215600
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342200448,3,98296361,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342233216,3.5,98296362,200.0,False,,https://kith.com/products/nwbu18906m2
